# static_avoidance_node debug log started 20260815_193612
1786790177.382 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=8.49 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790426.795 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=26.06 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790427.340 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.09 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790427.884 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=29.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790428.389 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=31.77 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=2.5 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790428.938 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=33.99 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790429.493 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=1.14 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790429.996 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=2.95 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.4 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790430.531 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=4.69 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790431.040 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=6.37 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790431.592 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=8.25 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=2.6 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790432.133 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=10.02 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790432.681 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=11.46 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790433.236 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=12.83 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790433.785 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=14.67 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790434.298 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.06 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790434.845 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=17.12 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790435.392 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.84 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790435.945 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=20.83 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790436.452 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=22.56 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790436.998 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=24.25 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790437.545 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=26.19 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790438.088 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.11 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.3 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790438.590 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=29.69 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=5.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790439.106 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=31.48 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790439.613 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=33.49 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790440.155 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=0.78 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790440.685 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=2.34 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790441.192 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=4.11 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790441.692 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=5.80 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790442.246 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=7.89 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790442.781 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=9.72 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790443.288 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=11.06 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790443.833 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=12.37 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790444.348 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=13.92 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790444.881 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=15.65 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790445.388 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.78 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.4 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790445.943 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.54 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790446.443 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=20.23 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790446.981 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=22.36 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790447.534 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=24.20 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790448.083 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=25.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790448.594 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=27.68 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.4 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790449.145 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=29.50 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790449.712 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=31.44 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=14.0 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790450.247 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=33.50 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=2.4 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790450.793 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=1.02 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790451.306 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=2.84 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790451.810 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=4.61 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790452.348 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=6.30 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790452.886 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=8.11 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790453.394 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=9.53 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790453.942 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=11.25 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790454.484 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=12.66 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790454.989 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=14.36 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790455.515 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=15.68 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.3 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790456.039 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.79 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790456.602 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.34 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790457.151 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=19.22 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790457.682 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=21.23 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=1.7 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790458.188 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=22.92 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790458.737 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=24.99 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790459.291 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=26.80 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790459.797 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.40 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790460.298 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=29.93 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790460.843 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=31.08 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790461.352 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=31.76 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790461.893 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=32.21 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790462.436 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=33.52 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790462.996 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=0.41 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790463.535 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=2.31 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=1.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790464.037 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=4.13 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790464.590 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=5.95 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790465.131 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=8.00 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790465.646 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=9.87 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790466.194 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=11.07 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790466.746 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=12.64 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790467.295 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=14.48 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790467.840 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=15.89 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790468.354 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.95 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790468.884 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.85 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790469.399 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=20.19 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790469.942 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=22.18 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790470.485 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=24.09 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790470.994 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=25.76 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=3.3 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790471.533 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=27.78 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790472.045 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=29.45 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790472.595 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=31.40 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790473.135 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=33.42 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790473.689 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=0.74 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790474.245 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=2.67 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=9.7 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790474.754 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=4.53 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790475.286 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=6.34 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790475.793 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=7.87 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790476.302 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=9.52 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790476.830 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=11.13 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790477.343 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=12.20 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790477.889 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=14.01 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790478.441 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=15.60 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790478.995 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.72 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=2.0 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790479.541 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=17.87 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790480.042 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=19.90 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.7 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786790480.580 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=21.73 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
