# static_avoidance_node debug log started 20260816_142405
1786857850.701 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=5.37 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.6 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857959.153 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=21.34 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857959.656 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=23.01 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857960.177 [STATIC_AVOID] obs_id=14 obs_dist=4.88m obs_s=29.15 ego_s=24.28 side=RIGHT | left_clearance=-0.12 right_clearance=0.40 candidate_valid=true rung=2 | cache_used=false path_age=0.000 path_points=118 planning_time_ms=18.9
1786857960.705 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=25.17 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=obstacle_gone
1786857961.254 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=26.73 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857961.796 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.30 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857962.297 [STATIC_AVOID] obs_id=16 obs_dist=0.19m obs_s=28.99 ego_s=28.80 side=RIGHT | left_clearance=-0.13 right_clearance=0.62 candidate_valid=true rung=0 | cache_used=false path_age=0.000 path_points=81 planning_time_ms=2.8
1786857962.805 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.64 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=2.0 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857963.355 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.62 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857963.899 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.63 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857964.452 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.64 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857964.994 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.64 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857965.494 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.64 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857966.002 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.64 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857966.546 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.63 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857967.094 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.62 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857967.601 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.61 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857968.149 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.61 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857968.708 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.61 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857969.247 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.62 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857969.755 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.60 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857970.313 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.59 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857970.850 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.33 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857971.350 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.21 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857971.855 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.19 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857972.398 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.20 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857972.902 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.19 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857973.455 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.20 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857973.963 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.19 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857974.500 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.19 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857975.001 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.19 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857975.509 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.19 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857976.052 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.19 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857976.596 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.19 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857977.106 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.19 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857977.645 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.19 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857978.158 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.19 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857978.698 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.19 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857979.246 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.19 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857979.757 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.19 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857980.294 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=5.04 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857980.803 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=5.33 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857981.346 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=5.48 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857981.850 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=5.68 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857982.360 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=5.71 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857982.919 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=5.73 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=2.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857983.454 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=5.77 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857984.001 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=6.15 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857984.505 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=27.93 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857985.047 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.35 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857985.598 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.35 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857986.111 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.35 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857986.665 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.35 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857987.201 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.35 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857987.705 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.35 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857988.206 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.33 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857988.711 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.33 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857989.212 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.34 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857989.750 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.35 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857990.295 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.35 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.4 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857990.804 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.35 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857991.351 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.35 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857991.913 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.35 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857992.455 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.35 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857993.000 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.35 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=1.5 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857993.501 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.35 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857994.058 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.35 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857994.594 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.35 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857995.108 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.35 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857995.655 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.35 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857996.196 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.34 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857996.747 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.35 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857997.295 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.34 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786857997.832 [STATIC_AVOID] obs_id=18 obs_dist=2.08m obs_s=30.42 ego_s=28.34 side=- | left_clearance=-0.23 right_clearance=1.31 candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=21.1 | reason=obstacle_clearance | cache_reason=no_cache
1786857998.381 [STATIC_AVOID] obs_id=18 obs_dist=2.04m obs_s=30.36 ego_s=28.32 side=RIGHT | left_clearance=-0.18 right_clearance=1.33 candidate_valid=true rung=0 | cache_used=false path_age=0.000 path_points=81 planning_time_ms=14.4
1786857998.947 [STATIC_AVOID] obs_id=18 obs_dist=2.06m obs_s=30.37 ego_s=28.31 side=LEFT | left_clearance=-0.10 right_clearance=1.29 candidate_valid=true rung=1 | cache_used=false path_age=0.000 path_points=81 planning_time_ms=24.2
1786857999.453 [STATIC_AVOID] obs_id=19 obs_dist=2.14m obs_s=30.46 ego_s=28.32 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=raceline_already_clear | cache_reason=cache_expired
1786857999.994 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.32 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786858000.495 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.32 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786858000.999 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.32 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786858001.559 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.33 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786858002.117 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.35 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786858002.650 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.35 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786858003.150 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.36 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786858003.657 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.36 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786858004.198 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.36 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=1.3 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786858004.744 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.36 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786858005.249 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.36 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786858005.794 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.36 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786858006.298 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.36 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786858006.845 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.36 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.5 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786858007.350 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.36 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786858007.898 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.36 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786858008.406 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.36 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786858008.952 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.36 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786858009.498 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.35 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786858010.052 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.34 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=2.7 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786858010.553 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.35 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786858011.101 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.35 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786858011.605 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.35 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786858012.155 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.36 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786858012.694 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.35 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
