# static_avoidance_node debug log started 20260816_153533
1786862137.857 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=9.57 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862245.458 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=20.32 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862246.002 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=22.05 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862246.506 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=23.49 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=2.6 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862247.006 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=25.29 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862247.556 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=26.62 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862248.066 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.25 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=3.8 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862248.604 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=30.08 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862249.152 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=31.21 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862249.672 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=33.13 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=1.9 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862250.209 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=1.02 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862250.782 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=2.72 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862251.284 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=3.55 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862251.799 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=5.54 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862252.307 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=7.16 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862252.808 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=8.88 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862253.361 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=10.74 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862253.864 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=11.71 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862254.406 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=13.16 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862254.907 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=14.75 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862255.450 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=15.98 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862255.962 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.76 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862256.519 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.12 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862257.063 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=19.73 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862257.600 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=21.73 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862258.122 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=23.43 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862258.657 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=25.00 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862259.203 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=26.48 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862259.821 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.33 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862260.365 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=30.35 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=1.8 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862260.912 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=31.78 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862261.453 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=33.86 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862261.959 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=1.24 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862262.524 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=2.89 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862263.049 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=4.22 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862263.561 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=5.93 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862264.110 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=7.82 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862264.614 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=9.45 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862265.149 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=11.05 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862265.651 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=12.07 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862266.155 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=13.29 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862266.659 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=14.89 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862267.211 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.05 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862267.800 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=17.01 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862268.308 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.19 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862268.868 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=20.31 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862269.381 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=21.90 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862269.924 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=23.66 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=4.4 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862270.455 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=25.36 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862271.000 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=26.91 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862271.503 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.59 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862272.023 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=30.31 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862272.564 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=31.88 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862273.066 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=33.62 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862273.577 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=1.25 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862274.125 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=2.79 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862274.640 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=3.34 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862275.154 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=5.72 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862275.672 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=7.33 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862276.208 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=9.17 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862276.720 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=10.60 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862277.278 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=12.17 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862277.810 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=13.20 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862278.377 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=14.06 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862278.913 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=15.85 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862279.418 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.03 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862279.956 [STATIC_AVOID] obs_id=19 obs_dist=1.59m obs_s=18.02 ego_s=16.43 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=raceline_already_clear | cache_reason=no_cache
1786862280.461 [STATIC_AVOID] obs_id=24 obs_dist=2.88m obs_s=19.76 ego_s=16.88 side=- | left_clearance=0.10 right_clearance=0.43 candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=26.4 | reason=track_too_narrow | cache_reason=no_cache
1786862280.980 [STATIC_AVOID] obs_id=24 obs_dist=2.45m obs_s=19.76 ego_s=17.31 side=- | left_clearance=0.10 right_clearance=0.43 candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=8.9 | reason=obstacle_clearance | cache_reason=no_cache
1786862281.533 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.09 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862282.050 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.29 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862282.578 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=19.73 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.5 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862283.111 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=21.77 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862283.615 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=23.45 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=2.9 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862284.166 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=25.33 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862284.670 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=26.64 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862285.202 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.23 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862285.702 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=30.18 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862286.255 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=31.26 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862286.759 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=33.54 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862287.300 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=0.99 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862287.804 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=2.74 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862288.311 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=3.86 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862288.871 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=5.66 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862289.407 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=7.51 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862289.955 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=9.38 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862290.501 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=10.91 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862291.005 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=12.10 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862291.506 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=13.41 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862292.056 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=15.05 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862292.606 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.09 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862293.115 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=16.95 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=3.6 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862293.649 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=18.36 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862294.159 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=19.94 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862294.705 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=21.90 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862295.254 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=23.64 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862295.762 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=25.22 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862296.300 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=26.65 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862296.866 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=28.02 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.2 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862297.403 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=29.89 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862297.960 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=30.84 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862298.507 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=33.00 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=2.9 | reason=no_static_obstacle_in_range | cache_reason=no_cache
1786862299.054 [STATIC_AVOID] obs_id=- obs_dist=-m obs_s=- ego_s=0.58 side=- | left_clearance=- right_clearance=- candidate_valid=false rung=- | cache_used=false path_age=- path_points=0 planning_time_ms=0.1 | reason=no_static_obstacle_in_range | cache_reason=no_cache
